Company,Code,Industry,Year,Season,announce_day,EPS,PE,Divdend_Rate,TTM_PE,EPS_growth,Expeceted_Dividend_Rate
1217 愛之味,1217,食品工業,2017,1,2017-05-15,-0.05,,0.0,,-0.28571428571428575,0.0
1218 泰山,1218,食品工業,2013,1,2013-05-15,-0.01,,0.0,,,
1218 泰山,1218,食品工業,2013,2,2013-08-14,0.06,,0.0,,,
1218 泰山,1218,食品工業,2013,3,2013-11-14,0.17,,0.0,,,
1218 泰山,1218,食品工業,2013,4,2014-03-31,-0.57,,0.0,,,0.0
1218 泰山,1218,食品工業,2014,1,2014-05-15,0.07,,0.0,,-8.0,0.0
1218 泰山,1218,食品工業,2014,2,2014-08-14,-0.06,,0.0,,-2.0,0.0
1218 泰山,1218,食品工業,2014,3,2014-11-14,0.21,,0.0,,0.23529411764705868,0.0
1218 泰山,1218,食品工業,2014,4,2015-03-31,-0.01,53.9,0.0,,-0.9824561403508771,0.0
1218 泰山,1218,食品工業,2015,1,2015-05-15,-0.03,97.48,0.0,,-1.4285714285714286,0.0
1218 泰山,1218,食品工業,2015,2,2015-08-14,-0.04,98.19,0.0,,-0.3333333333333333,0.0
1218 泰山,1218,食品工業,2015,3,2015-11-14,0.3,62.47,0.0,78.00999999999999,0.42857142857142855,0.0
1218 泰山,1218,食品工業,2015,4,2016-03-31,0.13,57.75,0.0,78.9725,-14.000000000000002,0.0
1218 泰山,1218,食品工業,2016,1,2016-05-15,0.16,45.77,0.0,66.04499999999999,-6.333333333333334,0.0
1218 泰山,1218,食品工業,2016,2,2016-08-14,0.23,22.06,0.0,47.01249999999999,-6.75,0.0
1218 泰山,1218,食品工業,2016,3,2016-11-14,0.42,20.4,0.0,36.49499999999999,0.4,0.0
1218 泰山,1218,食品工業,2016,4,2017-03-31,-0.45,38.55,0.0,31.694999999999993,-4.461538461538462,0.0
1218 泰山,1218,食品工業,2017,1,2017-05-15,0.0,36.95,0.0,29.489999999999988,-1.0,0.0
1219 福壽,1219,食品工業,2013,1,2013-05-15,-0.11,,0.0066,,,
1219 福壽,1219,食品工業,2013,2,2013-08-14,-0.04,,0.0067,,,
1219 福壽,1219,食品工業,2013,3,2013-11-14,0.02,,0.0066,,,
1219 福壽,1219,食品工業,2013,4,2014-03-31,0.21,265.4,0.0102,,,0.0075250000000000004
1219 福壽,1219,食品工業,2014,1,2014-05-15,0.14,47.02,0.0097,,-2.272727272727273,0.0083
1219 福壽,1219,食品工業,2014,2,2014-08-14,0.03,38.11,0.0095,,-1.7500000000000002,0.009000000000000001
1219 福壽,1219,食品工業,2014,3,2014-11-14,0.01,45.26,0.0089,98.94749999999999,-0.5,0.009575
1219 福壽,1219,食品工業,2014,4,2015-03-31,0.26,34.99,0.0118,41.345,0.2380952380952382,0.009975
1219 福壽,1219,食品工業,2015,1,2015-05-15,0.07,42.16,0.0115,40.129999999999995,-0.5,0.010425
1219 福壽,1219,食品工業,2015,2,2015-08-14,-0.01,46.62,0.0121,42.25749999999999,-1.3333333333333335,0.011075
1219 福壽,1219,食品工業,2015,3,2015-11-14,0.08,38.4,0.012,40.5425,7.000000000000001,0.011850000000000001
1219 福壽,1219,食品工業,2015,4,2016-03-31,0.16,48.21,0.0171,43.8475,-0.38461538461538464,0.013175000000000001
1219 福壽,1219,食品工業,2016,1,2016-05-15,0.13,41.94,0.0163,43.7925,0.857142857142857,0.014375000000000002
1219 福壽,1219,食品工業,2016,2,2016-08-14,0.14,32.78,0.016399999999999998,40.332499999999996,-15.000000000000002,0.015450000000000002
1219 福壽,1219,食品工業,2016,3,2016-11-14,0.12,33.3,0.0163,39.0575,0.4999999999999999,0.016525
1219 福壽,1219,食品工業,2016,4,2017-03-31,0.11,56.11,0.0189,41.03249999999999,-0.3125,0.016975
1219 福壽,1219,食品工業,2017,1,2017-05-15,0.11,77.59,0.0181,49.94499999999999,-0.15384615384615388,0.017425000000000003
1220 台榮,1220,食品工業,2013,1,2013-05-15,0.12,11.64,0.0377,,,
1220 台榮,1220,食品工業,2013,2,2013-08-14,0.04,15.99,0.0369,,,
1220 台榮,1220,食品工業,2013,3,2013-11-14,0.19,17.04,0.0407,,,
1220 台榮,1220,食品工業,2013,4,2014-03-31,-0.02,37.46,0.0351,20.5325,,0.0376
1220 台榮,1220,食品工業,2014,1,2014-05-15,0.12,43.33,0.0341,28.455,0.0,0.036699999999999997
1220 台榮,1220,食品工業,2014,2,2014-08-14,0.11,26.47,0.0335,31.075,1.7500000000000002,0.03584999999999999
1220 台榮,1220,食品工業,2014,3,2014-11-14,0.1,64.33,0.0347,42.8975,-0.47368421052631576,0.03434999999999999
1220 台榮,1220,食品工業,2014,4,2015-03-31,-0.02,41.14,0.0287,43.8175,-0.0,0.032749999999999994
1220 台榮,1220,食品工業,2015,1,2015-05-15,-0.01,99.25,0.0278,57.7975,-1.0833333333333335,0.031174999999999994
1220 台榮,1220,食品工業,2015,2,2015-08-14,0.17,72.29,0.0291,69.2525,0.5454545454545455,0.030074999999999998
1220 台榮,1220,食品工業,2015,3,2015-11-14,0.32,21.18,0.0304,58.465,2.1999999999999997,0.028999999999999998
1220 台榮,1220,食品工業,2015,4,2016-03-31,0.19,14.34,0.04650000000000001,51.765,-10.5,0.03345
1220 台榮,1220,食品工業,2016,1,2016-05-15,0.19,10.1,0.047400000000000005,29.4775,-20.0,0.03835
1220 台榮,1220,食品工業,2016,2,2016-08-14,0.31,9.45,0.0424,13.767499999999998,0.8235294117647057,0.041675000000000004
1220 台榮,1220,食品工業,2016,3,2016-11-14,0.23,9.82,0.0461,10.927499999999997,-0.28125,0.0456
1220 台榮,1220,食品工業,2016,4,2017-03-31,0.21,11.21,0.0596,10.144999999999996,0.1052631578947368,0.048874999999999995
1220 台榮,1220,食品工業,2017,1,2017-05-15,0.05,14.42,0.0583,11.224999999999996,-0.736842105263158,0.05159999999999999
1225 福懋油,1225,食品工業,2013,1,2013-05-15,0.13,24.29,0.0305,,,
1225 福懋油,1225,食品工業,2013,2,2013-08-14,0.11,23.81,0.0292,,,
1225 福懋油,1225,食品工業,2013,3,2013-11-14,-0.05,,0.0297,,,
1225 福懋油,1225,食品工業,2013,4,2014-03-31,0.13,21.59,0.023799999999999998,,,0.028300000000000002
1225 福懋油,1225,食品工業,2014,1,2014-05-15,0.18,22.58,0.019299999999999998,,0.3846153846153845,0.025500000000000002
1225 福懋油,1225,食品工業,2014,2,2014-08-14,0.01,36.21,0.014499999999999999,,-0.9090909090909092,0.021825
1225 福懋油,1225,食品工業,2014,3,2014-11-14,-0.29,175.96,0.009000000000000001,64.08500000000001,4.8,0.016649999999999998
1225 福懋油,1225,食品工業,2014,4,2015-03-31,0.34,59.23,0.011699999999999999,73.49500000000002,1.6153846153846154,0.013624999999999998
1225 福懋油,1225,食品工業,2015,1,2015-05-15,0.14,66.28,0.0116,84.42000000000003,-0.22222222222222213,0.011699999999999999
1225 福懋油,1225,食品工業,2015,2,2015-08-14,0.05,55.26,0.0118,89.18250000000003,4.0,0.011024999999999998
1225 福懋油,1225,食品工業,2015,3,2015-11-14,0.24,22.3,0.0109,50.767500000000034,-1.827586206896552,0.011499999999999998
1225 福懋油,1225,食品工業,2015,4,2016-03-31,2.12,6.42,0.039,37.56500000000003,5.235294117647059,0.018324999999999998
1225 福懋油,1225,食品工業,2016,1,2016-05-15,0.43,6.99,0.0322,22.742500000000035,2.071428571428571,0.023474999999999996
1225 福懋油,1225,食品工業,2016,2,2016-08-14,0.43,7.72,0.025,10.857500000000035,7.6,0.026774999999999993
1225 福懋油,1225,食品工業,2016,3,2016-11-14,0.38,9.56,0.0192,7.672500000000036,0.5833333333333334,0.028849999999999994
1225 福懋油,1225,食品工業,2016,4,2017-03-31,0.51,16.85,0.026000000000000002,10.280000000000037,-0.7594339622641509,0.02559999999999999
1225 福懋油,1225,食品工業,2017,1,2017-05-15,0.37,18.03,0.025,13.040000000000036,-0.13953488372093023,0.023799999999999988
1227 佳格,1227,食品工業,2013,1,2013-05-15,1.23,19.68,0.0222,,,
1227 佳格,1227,食品工業,2013,2,2013-08-14,0.51,21.2,0.021099999999999997,,,
1227 佳格,1227,食品工業,2013,3,2013-11-14,0.61,24.96,0.0196,,,
1227 佳格,1227,食品工業,2013,4,2014-03-31,0.64,28.28,0.0172,23.53,,0.020025
1227 佳格,1227,食品工業,2014,1,2014-05-15,0.82,26.6,0.019299999999999998,25.259999999999998,-0.33333333333333337,0.0193
1227 佳格,1227,食品工業,2014,2,2014-08-14,0.46,26.84,0.019299999999999998,26.669999999999998,-0.09803921568627448,0.018850000000000002
1227 佳格,1227,食品工業,2014,3,2014-11-14,0.98,20.67,0.021400000000000002,25.597499999999997,0.6065573770491803,0.019300000000000005
1227 佳格,1227,食品工業,2014,4,2015-03-31,0.71,19.71,0.0229,23.455,0.10937499999999992,0.020725000000000007
1227 佳格,1227,食品工業,2015,1,2015-05-15,1.27,18.67,0.0199,21.472499999999997,0.5487804878048782,0.020875000000000008
1227 佳格,1227,食品工業,2015,2,2015-08-14,0.52,21.37,0.0174,20.104999999999997,0.13043478260869565,0.02040000000000001
1227 佳格,1227,食品工業,2015,3,2015-11-14,1.08,16.88,0.020499999999999997,19.157499999999995,0.10204081632653071,0.020175000000000005
1227 佳格,1227,食品工業,2015,4,2016-03-31,0.76,19.22,0.0195,19.034999999999997,0.07042253521126768,0.019325000000000005
1227 佳格,1227,食品工業,2016,1,2016-05-15,1.11,19.31,0.020099999999999996,19.194999999999997,-0.12598425196850388,0.019375000000000003
1227 佳格,1227,食品工業,2016,2,2016-08-14,0.53,18.38,0.0203,18.447499999999994,0.019230769230769246,0.020100000000000003
1227 佳格,1227,食品工業,2016,3,2016-11-14,0.7,22.79,0.018000000000000002,19.924999999999997,-0.3518518518518519,0.019475000000000006
1227 佳格,1227,食品工業,2016,4,2017-03-31,0.81,20.62,0.0209,20.275,0.06578947368421058,0.019825000000000006
1227 佳格,1227,食品工業,2017,1,2017-05-15,0.68,22.9,0.0212,21.1725,-0.38738738738738737,0.020100000000000007
1229 聯華,1229,食品工業,2013,1,2013-05-15,0.27,11.11,0.051399999999999994,,,
1229 聯華,1229,食品工業,2013,2,2013-08-14,0.39,12.15,0.051100000000000007,,,
1229 聯華,1229,食品工業,2013,3,2013-11-14,0.49,12.43,0.0527,,,
1229 聯華,1229,食品工業,2013,4,2014-03-31,0.42,12.11,0.0516,11.95,,0.0517
1229 聯華,1229,食品工業,2014,1,2014-05-15,0.78,9.19,0.0513,11.469999999999999,1.8888888888888888,0.051675
1229 聯華,1229,食品工業,2014,2,2014-08-14,0.54,9.29,0.047599999999999996,10.754999999999999,0.38461538461538464,0.05079999999999999
1229 聯華,1229,食品工業,2014,3,2014-11-14,0.5,8.91,0.0492,9.874999999999998,0.02040816326530614,0.04992499999999999
1229 聯華,1229,食品工業,2014,4,2015-03-31,0.19,9.87,0.06849999999999999,9.314999999999998,-0.5476190476190476,0.05414999999999998
1229 聯華,1229,食品工業,2015,1,2015-05-15,0.33,13.27,0.0653,10.334999999999997,-0.5769230769230769,0.05764999999999998
1229 聯華,1229,食品工業,2015,2,2015-08-14,0.84,11.48,0.0647,10.882499999999999,0.5555555555555554,0.06192499999999997
1229 聯華,1229,食品工業,2015,3,2015-11-14,0.37,11.15,0.0709,11.442499999999999,-0.26,0.06734999999999997
1229 聯華,1229,食品工業,2015,4,2016-03-31,0.1,11.95,0.0632,11.9625,-0.47368421052631576,0.06602499999999997
1229 聯華,1229,食品工業,2016,1,2016-05-15,0.38,12.21,0.0593,11.697500000000002,0.15151515151515146,0.06452499999999997
1229 聯華,1229,食品工業,2016,2,2016-08-14,0.66,13.89,0.057,12.3,-0.21428571428571422,0.06259999999999998
1229 聯華,1229,食品工業,2016,3,2016-11-14,0.78,10.63,0.0557,12.170000000000002,1.1081081081081081,0.05879999999999998
1229 聯華,1229,食品工業,2016,4,2017-03-31,0.56,8.43,0.0726,11.290000000000003,4.6000000000000005,0.061149999999999975
1229 聯華,1229,食品工業,2017,1,2017-05-15,0.5,9.25,0.0629,10.550000000000002,0.3157894736842105,0.06204999999999997
1231 聯華食,1231,食品工業,2013,1,2013-05-15,0.91,10.16,0.0305,,,
1231 聯華食,1231,食品工業,2013,2,2013-08-14,0.4,13.58,0.0288,,,
1231 聯華食,1231,食品工業,2013,3,2013-11-14,0.45,17.77,0.0285,,,
1231 聯華食,1231,食品工業,2013,4,2014-03-31,0.92,13.6,0.0259,13.777500000000002,,0.028425
1231 聯華食,1231,食品工業,2014,1,2014-05-15,0.2,20.8,0.024900000000000002,16.437500000000004,-0.7802197802197801,0.027025
1231 聯華食,1231,食品工業,2014,2,2014-08-14,0.14,20.37,0.0241,18.135000000000005,-0.65,0.025850000000000005
1231 聯華食,1231,食品工業,2014,3,2014-11-14,0.36,20.01,0.0258,18.695000000000007,-0.20000000000000004,0.025175000000000003
1231 聯華食,1231,食品工業,2014,4,2015-03-31,0.85,19.21,0.0285,20.09750000000001,-0.07608695652173919,0.025825
1231 聯華食,1231,食品工業,2015,1,2015-05-15,0.66,14.07,0.0264,18.41500000000001,2.3,0.0262
1231 聯華食,1231,食品工業,2015,2,2015-08-14,0.21,13.4,0.0281,16.67250000000001,0.4999999999999998,0.027200000000000005
1231 聯華食,1231,食品工業,2015,3,2015-11-14,0.79,10.21,0.0345,14.222500000000007,1.1944444444444446,0.02937500000000001
1231 聯華食,1231,食品工業,2015,4,2016-03-31,0.75,11.15,0.0467,12.207500000000008,-0.11764705882352938,0.03392500000000001
1231 聯華食,1231,食品工業,2016,1,2016-05-15,0.84,10.97,0.0446,11.432500000000008,0.2727272727272726,0.03847500000000001
1231 聯華食,1231,食品工業,2016,2,2016-08-14,0.51,9.91,0.042,10.560000000000008,1.4285714285714288,0.041950000000000015
1231 聯華食,1231,食品工業,2016,3,2016-11-14,0.76,8.92,0.0435,10.237500000000008,-0.037974683544303826,0.04420000000000001
1231 聯華食,1231,食品工業,2016,4,2017-03-31,1.01,8.95,0.056299999999999996,9.687500000000009,0.3466666666666667,0.04660000000000001
1231 聯華食,1231,食品工業,2017,1,2017-05-15,0.47,10.96,0.0504,9.68500000000001,-0.44047619047619047,0.04805000000000001
1232 大統益,1232,食品工業,2013,1,2013-05-15,1.32,12.46,0.0529,,,
1232 大統益,1232,食品工業,2013,2,2013-08-14,1.14,13.35,0.048600000000000004,,,
1232 大統益,1232,食品工業,2013,3,2013-11-14,0.65,14.63,0.0481,,,
1232 大統益,1232,食品工業,2013,4,2014-03-31,1.31,12.91,0.0616,13.337500000000002,,0.0528
1232 大統益,1232,食品工業,2014,1,2014-05-15,1.81,12.49,0.056299999999999996,13.345,0.3712121212121212,0.05365
1232 大統益,1232,食品工業,2014,2,2014-08-14,0.92,14.86,0.0463,13.722500000000002,-0.19298245614035078,0.053075000000000004
1232 大統益,1232,食品工業,2014,3,2014-11-14,0.93,12.85,0.053200000000000004,13.277500000000002,0.4307692307692308,0.05435
1232 大統益,1232,食品工業,2014,4,2015-03-31,2.51,10.47,0.0713,12.6675,0.9160305343511448,0.056775000000000006
1232 大統益,1232,食品工業,2015,1,2015-05-15,1.51,12.02,0.0625,12.549999999999999,-0.16574585635359118,0.05832500000000001
1232 大統益,1232,食品工業,2015,2,2015-08-14,1.1,10.93,0.0667,11.567499999999999,0.19565217391304351,0.06342500000000001
1232 大統益,1232,食品工業,2015,3,2015-11-14,1.72,9.44,0.0698,10.714999999999998,0.8494623655913978,0.067575
1232 大統益,1232,食品工業,2015,4,2016-03-31,1.37,11.4,0.0667,10.947499999999998,-0.45418326693227085,0.06642499999999998
1232 大統益,1232,食品工業,2016,1,2016-05-15,1.09,12.64,0.0634,11.1025,-0.2781456953642384,0.06664999999999999
1232 大統益,1232,食品工業,2016,2,2016-08-14,1.69,11.94,0.062400000000000004,11.354999999999999,0.5363636363636362,0.065575
1232 大統益,1232,食品工業,2016,3,2016-11-14,1.19,12.48,0.059500000000000004,12.114999999999998,-0.308139534883721,0.063
1232 大統益,1232,食品工業,2016,4,2017-03-31,1.61,12.12,0.059500000000000004,12.294999999999998,0.1751824817518248,0.061200000000000004
1232 大統益,1232,食品工業,2017,1,2017-05-15,1.06,12.99,0.0548,12.382499999999999,-0.027522935779816536,0.059050000000000005
1233 天仁,1233,食品工業,2013,1,2013-05-15,0.76,15.66,0.0455,,,
1233 天仁,1233,食品工業,2013,2,2013-08-14,0.56,16.1,0.0475,,,
1233 天仁,1233,食品工業,2013,3,2013-11-14,0.7,15.85,0.0499,,,
1233 天仁,1233,食品工業,2013,4,2014-03-31,0.53,15.52,0.049,15.782499999999999,,0.047975000000000004
1233 天仁,1233,食品工業,2014,1,2014-05-15,0.92,15.44,0.0475,15.7275,0.21052631578947373,0.048475000000000004
1233 天仁,1233,食品工業,2014,2,2014-08-14,0.54,16.57,0.0444,15.844999999999997,-0.03571428571428574,0.047700000000000006
1233 天仁,1233,食品工業,2014,3,2014-11-14,0.55,16.8,0.0463,16.0825,-0.21428571428571416,0.04680000000000001
1233 天仁,1233,食品工業,2014,4,2015-03-31,0.53,15.63,0.044500000000000005,16.11,0.0,0.04567500000000001
1233 天仁,1233,食品工業,2015,1,2015-05-15,0.66,16.93,0.044500000000000005,16.4825,-0.2826086956521739,0.04492500000000001
1233 天仁,1233,食品工業,2015,2,2015-08-14,0.37,17.26,0.0475,16.655,-0.3148148148148149,0.045700000000000005
1233 天仁,1233,食品工業,2015,3,2015-11-14,0.48,15.19,0.055999999999999994,16.2525,-0.12727272727272737,0.048125
1233 天仁,1233,食品工業,2015,4,2016-03-31,0.8,15.41,0.0555,16.1975,0.5094339622641509,0.050875
1233 天仁,1233,食品工業,2016,1,2016-05-15,0.55,17.36,0.0519,16.305,-0.16666666666666663,0.05272499999999999
1233 天仁,1233,食品工業,2016,2,2016-08-14,0.47,16.13,0.0529,16.022499999999997,0.27027027027027023,0.054074999999999984
1233 天仁,1233,食品工業,2016,3,2016-11-14,0.34,17.08,0.0537,16.494999999999997,-0.2916666666666666,0.05349999999999998
1233 天仁,1233,食品工業,2016,4,2017-03-31,0.5,16.23,0.0435,16.7,-0.37500000000000006,0.050499999999999975
1233 天仁,1233,食品工業,2017,1,2017-05-15,0.5,17.13,0.042699999999999995,16.6425,-0.09090909090909098,0.04819999999999997
1234 黑松,1234,食品工業,2013,1,2013-05-15,0.19,37.7,0.0638,,,
1234 黑松,1234,食品工業,2013,2,2013-08-14,-0.97,39.65,0.0644,,,
1234 黑松,1234,食品工業,2013,3,2013-11-14,0.49,30.63,0.08039999999999999,,,
1234 黑松,1234,食品工業,2013,4,2014-03-31,1.0,22.54,0.0571,32.629999999999995,,0.06642499999999998
1234 黑松,1234,食品工業,2014,1,2014-05-15,0.16,22.8,0.060700000000000004,28.904999999999998,-0.15789473684210525,0.06564999999999999
1234 黑松,1234,食品工業,2014,2,2014-08-14,0.13,24.17,0.059500000000000004,25.034999999999997,-1.1340206185567012,0.06442499999999998
1234 黑松,1234,食品工業,2014,3,2014-11-14,0.49,27.28,0.0584,24.197499999999998,0.0,0.05892499999999999
1234 黑松,1234,食品工業,2014,4,2015-03-31,0.2,32.38,0.0317,26.6575,-0.8,0.052575
1234 黑松,1234,食品工業,2015,1,2015-05-15,0.31,29.57,0.0317,28.349999999999998,0.9375,0.045325
1234 黑松,1234,食品工業,2015,2,2015-08-14,0.38,23.41,0.033,28.16,1.923076923076923,0.0387
1234 黑松,1234,食品工業,2015,3,2015-11-14,0.72,17.35,0.0383,25.677500000000002,0.4693877551020408,0.033675
1234 黑松,1234,食品工業,2015,4,2016-03-31,0.13,18.0,0.0478,22.082500000000003,-0.35000000000000003,0.0377
1234 黑松,1234,食品工業,2016,1,2016-05-15,0.22,21.12,0.0425,19.970000000000006,-0.29032258064516125,0.0404
1234 黑松,1234,食品工業,2016,2,2016-08-14,1.68,19.92,0.045899999999999996,19.097500000000007,3.421052631578947,0.043625
1234 黑松,1234,食品工業,2016,3,2016-11-14,0.59,20.84,0.04650000000000001,19.970000000000006,-0.18055555555555558,0.045675
1234 黑松,1234,食品工業,2016,4,2017-03-31,0.27,18.64,0.061900000000000004,20.130000000000006,1.076923076923077,0.0492
1234 黑松,1234,食品工業,2017,1,2017-05-15,0.22,19.21,0.0594,19.652500000000003,0.0,0.05342499999999999
1235 興泰,1235,食品工業,2013,1,2013-05-15,-0.64,,0.0,,,
1235 興泰,1235,食品工業,2013,2,2013-08-14,-0.27,117.73,0.0,,,
1235 興泰,1235,食品工業,2013,3,2013-11-14,0.2,,0.0,,,
1235 興泰,1235,食品工業,2013,4,2014-03-31,-0.13,,0.0,,,0.0
1235 興泰,1235,食品工業,2014,1,2014-05-15,0.51,143.12,0.0,,-1.7968749999999998,0.0
1235 興泰,1235,食品工業,2014,2,2014-08-14,0.66,57.45,0.0,,-3.444444444444444,0.0
1235 興泰,1235,食品工業,2014,3,2014-11-14,1.35,17.04,0.0,,5.75,0.0
1235 興泰,1235,食品工業,2014,4,2015-03-31,-1.56,42.66,0.0,65.0675,11.0,0.0
1235 興泰,1235,食品工業,2015,1,2015-05-15,0.0,159.02,0.0,69.04249999999999,-1.0,0.0
1235 興泰,1235,食品工業,2015,2,2015-08-14,-0.55,,0.0,,-1.8333333333333333,0.0
1235 興泰,1235,食品工業,2015,3,2015-11-14,0.95,,0.0,,-0.2962962962962964,0.0
1235 興泰,1235,食品工業,2015,4,2016-03-31,0.4,47.15,0.0,,-1.2564102564102564,0.0
1235 興泰,1235,食品工業,2016,1,2016-05-15,1.42,16.72,0.0,,inf,0.0
1235 興泰,1235,食品工業,2016,2,2016-08-14,0.95,8.61,0.0,,-2.727272727272727,0.0
1235 興泰,1235,食品工業,2016,3,2016-11-14,2.17,7.02,0.0,19.874999999999993,1.2842105263157895,0.0
1235 興泰,1235,食品工業,2016,4,2017-03-31,-0.73,9.41,0.0,10.439999999999992,-2.8249999999999997,0.0
1235 興泰,1235,食品工業,2017,1,2017-05-15,0.66,11.49,0.0,9.132499999999993,-0.5352112676056338,0.0
1236 宏亞,1236,食品工業,2013,1,2013-05-15,0.58,11.29,0.0308,,,
1236 宏亞,1236,食品工業,2013,2,2013-08-14,-0.12,11.54,0.027999999999999997,,,
1236 宏亞,1236,食品工業,2013,3,2013-11-14,0.02,16.31,0.027200000000000002,,,
1236 宏亞,1236,食品工業,2013,4,2014-03-31,0.77,14.78,0.049100000000000005,13.48,,0.033775
1236 宏亞,1236,食品工業,2014,1,2014-05-15,0.21,18.83,0.0492,15.365,-0.6379310344827587,0.038375
1236 宏亞,1236,食品工業,2014,2,2014-08-14,0.87,19.97,0.049400000000000006,17.472500000000004,-8.25,0.043725
1236 宏亞,1236,食品工業,2014,3,2014-11-14,0.11,17.58,0.0508,17.790000000000003,4.5,0.049625
1236 宏亞,1236,食品工業,2014,4,2015-03-31,0.36,40.85,0.0535,24.307500000000005,-0.5324675324675325,0.050725
